Datetime,P,I,T,I_NCEP,T_NCEP,H_NCEP,W_NCEP
8/4/2022 17:00,30,41,69.665625,188.6793,27.93,55.41,1.21
9/4/2022 7:00,74.6,35,165.02425,42.7207,21.85,80.92,0.86
9/4/2022 8:00,163.8,36.5,356.6497,239.2301,24.35,71.07,0.34
9/4/2022 9:00,238.7,38,526.14155,476.6718,26.85,61.21,0.53
9/4/2022 10:00,321.8,39.75,731.61995,676.9446,29.34,51.35,1.11
9/4/2022 11:00,358.9,41.5,837.820325,846.1602,30.74,45.68,1.45
9/4/2022 12:00,377.1,43,888.788975,969.1536,32.14,40,1.86
9/4/2022 13:00,355.3,44,836.372025,811.9557,33.54,34.33,2.29
9/4/2022 14:00,309,45,716.629625,603.3972,31.74,40.02,1.31
9/4/2022 15:00,179,45.25,416.3327,380.8722,29.93,45.71,0.66
9/4/2022 16:00,46.6,43.75,97.2733075,339.3012,28.13,51.41,1.2
9/4/2022 17:00,53.3,42.75,123.4817825,262.3794,27.6,52.51,1.14
10/4/2022 7:00,82.2,34,181.896525,48.4594,22.85,68.47,0.96
10/4/2022 8:00,181.2,36.75,396.2038,255.6488,25.7,59.14,0.37
10/4/2022 9:00,271.9,39,606.77985,508.9779,28.54,49.82,0.4
10/4/2022 10:00,338.1,40.75,780.5103,714.6204,31.38,40.5,1
10/4/2022 11:00,376.8,42.5,890.3191,884.2158,32.78,35.05,1.38
10/4/2022 12:00,388.8,43.75,929.8241,1003.3716,34.19,29.61,1.77
10/4/2022 13:00,271.7,45.5,878.438175,1020.6981,35.59,24.16,2.16
10/4/2022 14:00,317.1,46,741.5862,971.6862,35.49,23.56,2.23
10/4/2022 15:00,241.5,46.5,536.034175,861.1503,35.39,22.95,2.3
10/4/2022 16:00,136,46.25,307.423875,570.3963,35.29,22.35,2.37
10/4/2022 17:00,52.5,45.25,118.8096,311.4999,33.46,26.27,1.67
11/4/2022 7:00,88.1,35.25,196.2322,47.8394,24.21,59.64,0.8
11/4/2022 8:00,190.1,37,419.114725,252.1792,26.94,51.85,0.28
11/4/2022 9:00,270,39.5,606.04345,506.2941,29.67,44.07,0.5
11/4/2022 10:00,339,41.25,781.664025,686.5128,32.41,36.28,1.07
11/4/2022 11:00,375,43,893.436625,821.4786,33.23,33.2,1.49
11/4/2022 12:00,381,45,913.991,902.4213,34.06,30.12,1.9
11/4/2022 13:00,337,46.5,763.744375,736.6242,34.89,27.04,2.32
11/4/2022 14:00,207,46.25,447.0579,524.6325,33.7,29.5,1.12
11/4/2022 15:00,225,46.5,526.05155,304.7361,32.51,31.95,0.08
11/4/2022 16:00,90,46,200.58529,225.3626,31.32,34.41,1.27
11/4/2022 17:00,61,44,141.85145,144.0268,30.27,36.98,1.36
12/4/2022 7:00,85.9,35.5,192.059125,30.6143,24.39,61.14,0.79
12/4/2022 8:00,189.1,36.75,413.04335,190.7122,27.04,52.82,0.67
12/4/2022 9:00,116,39.25,626.319625,428.3787,29.7,44.51,0.72
12/4/2022 10:00,8,40,737.5909,612.6444,32.35,36.19,0.9
12/4/2022 12:00,293.4285714,41.75,916.568525,890.9958,34.5,29.44,1.34
12/4/2022 13:00,354,45.25,842.451625,802.9488,35.57,26.06,1.56
12/4/2022 14:00,316,46,728.71515,663.8331,34.11,28.79,0.41
12/4/2022 15:00,228,46.25,508.197375,497.2209,32.65,31.52,0.85
12/4/2022 16:00,129,46.25,290.3798,297.1808,31.2,34.26,2.03
12/4/2022 17:00,30,45,65.050705,133.7366,30.47,35.99,1.3
13/4/2022 7:00,79.5,35,175.145935,53.4179,23.49,59.13,1.17
13/4/2022 8:00,180.7,36.5,397.2839,267.443,26.81,49.91,0.58
13/4/2022 9:00,276,39.25,622.05655,517.6644,30.12,40.69,0.07
13/4/2022 10:00,342,41.25,794.8296,722.2707,33.44,31.47,0.63
13/4/2022 11:00,378.2,43,899.5735,890.4873,34.85,27.8,1.09
13/4/2022 12:00,380.7,44.75,918.07405,1008.0738,36.26,24.13,1.59
13/4/2022 13:00,82.4,46.5,863.082125,1032.0381,37.67,20.47,2.09
13/4/2022 15:00,26.6,43,468.7578,883.2288,37.51,19.12,2.53
13/4/2022 16:00,147.6,46,338.51735,671.9382,37.43,18.45,2.82
13/4/2022 17:00,48.7,45.75,116.3139425,444.4581,35.36,21.74,1.95
14/4/2022 7:00,78.8,35.75,177.28975,56.242,24.08,64.78,1
14/4/2022 8:00,172.8,37.5,382.596325,267.4258,27.23,54.92,0.67
14/4/2022 9:00,263,40,589.433025,518.7897,30.39,45.05,0.75
14/4/2022 10:00,324.7,41.75,745.431975,722.3055,33.54,35.19,1.16
14/4/2022 11:00,359.2,43.25,845.209075,889.167,34.86,30.12,1.69
14/4/2022 12:00,367.2,45,875.967075,1005.3447,36.18,25.06,2.27
14/4/2022 13:00,346.7,47,819.957975,1022.6028,37.5,19.99,2.87
14/4/2022 14:00,300.1,47.5,700.61655,973.9632,37.45,19.09,3
14/4/2022 15:00,241.8,47.75,551.8509,864.0393,37.4,18.19,3.13
14/4/2022 16:00,148.8,47.25,340.64475,601.9869,37.35,17.29,3.26
14/4/2022 17:00,58.9,46.25,142.7106,355.5192,35.52,19.67,2.16
15/4/2022 7:00,82.5,36.25,186.249575,57.3185,24.55,60.46,1.2
15/4/2022 8:00,180.3,38,397.423,268.4143,27.7,50.95,0.62
15/4/2022 9:00,273.5,40,612.916725,519.0426,30.86,41.43,0.71
15/4/2022 10:00,156,42.5,777.630025,721.8654,34.01,31.92,1.35
15/4/2022 11:00,8.4,42,860.0959,888.1215,35.33,28.37,1.94
15/4/2022 12:00,261.8933333,40.66666667,914.3319333,1003.8459,36.65,24.82,2.53
15/4/2022 13:00,359.8,45.5,866.54905,938.8044,37.97,21.27,3.13
15/4/2022 14:00,309.5,46.75,739.50785,814.2759,37.32,21.73,2.28
15/4/2022 15:00,235.4,47,539.1599,650.115,36.66,22.19,2.02
15/4/2022 16:00,151.7,46.75,348.09895,419.5062,36.01,22.65,2.55
15/4/2022 17:00,55.3,46.25,133.07985,219.5147,34.3,26.65,1.98
16/4/2022 7:00,85.9,36,194.865725,58.278,25.17,57.96,1.25
16/4/2022 8:00,183.8,38,407.66745,271.1851,28.28,48.77,0.63
16/4/2022 9:00,273.6,40.25,616.950675,518.2887,31.39,39.58,0.71
16/4/2022 10:00,334.5,41.75,778.6119,719.5968,34.5,30.39,1.37
16/4/2022 11:00,366.1,43.5,867.260875,885.0516,35.61,27.19,1.86
16/4/2022 12:00,375.7,45.5,909.22065,1000.59,36.73,23.99,2.35
16/4/2022 13:00,357.2,46.75,863.644225,999.516,37.84,20.8,2.84
16/4/2022 14:00,284.1,47.5,681.59225,934.5366,37.8,20.09,2.56
16/4/2022 15:00,243.7,47.5,560.687975,813.4404,37.76,19.38,2.36
16/4/2022 16:00,160.2,47.25,368.007,540.5262,37.72,18.67,2.26
16/4/2022 17:00,58.7,46,135.4527575,297.1936,35.77,22.07,1.41
17/4/2022 7:00,91,36.25,208.7514,60.8105,26.09,57.57,0.74
17/4/2022 8:00,194.6,38.5,434.2605,270.1397,28.63,50.17,0.5
17/4/2022 9:00,285.9,40.5,650.2616,518.2752,31.17,42.76,1.35
17/4/2022 10:00,306.4,42,812.2992,709.0362,33.72,35.36,2.3
17/4/2022 11:00,210.9,43.5,919.6942,860.2335,34.94,31.43,2.42
17/4/2022 12:00,390.1,45.5,946.7373,960.1062,36.17,27.5,2.54
17/4/2022 13:00,374.9,47.5,899.532575,867.8931,37.39,23.56,2.66
17/4/2022 14:00,331.9,48.25,786.63895,721.4976,36.49,24.62,2.25
17/4/2022 15:00,111.4,47.75,260.8983325,545.2008,35.58,25.67,1.86
17/4/2022 16:00,94.5,46,197.6395925,370.6017,34.67,26.73,1.5
17/4/2022 17:00,63.5,44.5,150.76216,211.2057,33.52,28.72,1.02
18/4/2022 7:00,90.9,36,205.78115,62.6484,24.17,69.01,0.53
18/4/2022 8:00,193.5,37.75,434.06415,274.2456,26.89,59.44,0.34
18/4/2022 9:00,291,39.25,662.608925,524.3703,29.61,49.86,0.94
18/4/2022 10:00,359,41.25,840.85605,725.5506,32.34,40.29,1.6
18/4/2022 11:00,376,43,863.284225,890.2848,33.73,35.16,1.99
18/4/2022 12:00,306,44,692.131325,1004.7042,35.12,30.02,2.38
18/4/2022 13:00,297,44.75,934.193575,1004.1063,36.52,24.88,2.77
18/4/2022 14:00,318,45.25,725.7613,939.5601,36.62,24.09,2.82
18/4/2022 15:00,138,45.75,310.721425,818.745,36.72,23.3,2.9
18/4/2022 16:00,142,43.75,277.786975,630.6435,36.82,22.5,3.01
18/4/2022 17:00,83,41.75,195.250325,423.8937,34.34,31.2,2.7
19/4/2022 7:00,20.7,34,44.029915,62.1339,22.01,85.22,0.17
19/4/2022 8:00,68.9,33.5,135.943695,266.4024,24.18,75.77,0.54
19/4/2022 9:00,218,34.75,497.576525,505.2138,26.34,66.33,1.25
19/4/2022 10:00,286,36.75,730.261625,687.8841,28.51,56.88,1.96
19/4/2022 11:00,323,38.75,739.7942,831.4911,30.18,50.32,2.22
19/4/2022 12:00,253,40,552.5546,925.1061,31.84,43.77,2.49
19/4/2022 13:00,333,40.25,784.8224,863.2395,33.51,37.21,2.76
19/4/2022 14:00,349,42,807.021525,747.3045,31.76,44.04,1.62
19/4/2022 15:00,278,42.75,628.152525,595.6239,30.01,50.88,0.49
19/4/2022 16:00,159,42.5,361.845575,375.294,28.26,57.71,0.68
19/4/2022 17:00,21,41.75,46.95106,188.2813,26,69.66,0.63
20/4/2022 7:00,88.8,35,186.82235,63.8867,21.15,86.05,0.76
20/4/2022 8:00,156.7,35.75,332.62595,274.3348,23.41,76.84,0.37
20/4/2022 9:00,275,37.5,598.57285,517.251,25.68,67.64,0.9
20/4/2022 10:00,306,39,719.559,713.9328,27.94,58.44,1.6
20/4/2022 11:00,373,40.5,886.62065,875.4288,29.36,53.28,1.75
20/4/2022 12:00,369,41.75,839.645075,987.9852,30.77,48.12,1.91
20/4/2022 13:00,362,43,847.475675,857.9706,32.19,42.96,2.07
20/4/2022 14:00,338,44,788.67635,675.5286,29.15,57.63,0.79
20/4/2022 15:00,94,44,480.344225,471.7488,26.11,72.29,0.86
20/4/2022 16:00,113,42.75,246.120775,335.2626,23.07,86.95,2.15
20/4/2022 17:00,64,40.75,140.34589,203.8622,22.53,89.25,1.96
21/4/2022 7:00,86,35.25,178.9753475,62.79,21.97,84.76,0.75
21/4/2022 8:00,158.8,36,312.8652,268.0883,24.38,74.43,0.23
21/4/2022 9:00,305,37.5,667.44475,521.5173,26.79,64.1,0.38
21/4/2022 10:00,325,39,749.3514,689.2491,29.21,53.77,0.91
21/4/2022 11:00,400,40.5,950.673075,810.201,29.67,51.99,1.35
21/4/2022 12:00,390,42.5,923.1063,877.3008,30.14,50.2,1.79
21/4/2022 13:00,384,44,933.5383,797.0175,30.6,48.41,2.23
21/4/2022 14:00,357.3333333,45,834.56245,667.5126,30.56,47.83,2.58
21/4/2022 15:00,100,44.5,338.54185,509.8974,30.51,47.25,2.93
21/4/2022 16:00,166,42.25,374.6184,468.4725,30.47,46.67,3.28
21/4/2022 17:00,47,42,108.12328,373.1499,28.74,53.69,2.18
22/4/2022 7:00,17.2,35,35.2910275,69.0813,22.94,73.02,0.99
22/4/2022 8:00,84.4,35.75,161.162105,279.2729,25.52,63.79,0.4
22/4/2022 9:00,262,36.5,579.09855,525.4038,28.1,54.57,0.58
22/4/2022 10:00,370,39.5,865.18255,680.3448,30.68,45.34,1.23
22/4/2022 11:00,397,41.5,957.9391,783.2055,31.11,44.04,1.6
22/4/2022 12:00,374,43.75,900.735375,829.9056,31.54,42.74,1.99
22/4/2022 13:00,371,45.5,901.316375,737.6289,31.97,41.44,2.4
22/4/2022 14:00,119,45.5,630.882725,600.1578,31.19,43.39,1.33
22/4/2022 15:00,53.33333333,39,454.3567,440.3982,30.41,45.34,0.27
22/4/2022 16:00,171,44,394.510025,293.376,29.63,47.28,0.81
22/4/2022 17:00,56,44.25,136.066435,162.2154,28.62,50.94,0.91
23/4/2022 7:00,115.3,35.5,261.422,71.308,23.87,68.3,0.68
23/4/2022 8:00,222.9,37.5,497.2656,283.4078,26.31,60.32,0.3
23/4/2022 9:00,309.8,39.25,709.0036,529.9791,28.75,52.34,0.81
23/4/2022 10:00,366,41.25,863.35785,727.1103,31.19,44.36,1.47
23/4/2022 11:00,396,43.25,953.266925,887.6256,32.2,41.29,1.79
23/4/2022 12:00,401.8,45.25,969.2637,998.1315,33.2,38.21,2.11
23/4/2022 13:00,381.3,45.5,921.3962,929.8503,34.21,35.13,2.43
23/4/2022 14:00,336.8,47,800.712775,803.9811,33.59,36.06,1.53
23/4/2022 15:00,274.2,47,633.634725,640.2294,32.98,36.99,0.67
23/4/2022 16:00,163.5,47,375.575775,374.6358,32.37,37.92,0.48
23/4/2022 17:00,48.9,45.75,113.8346275,161.0817,31.17,41.41,0.82
24/4/2022 7:00,105.8,37,241.37495,72.1742,24.76,67.83,1.08
24/4/2022 8:00,212.5,39,475.36925,282.956,27.44,58.84,0.62
24/4/2022 9:00,298.5,41,685.6344,527.2416,30.12,49.84,0.62
24/4/2022 10:00,314.5,42.5,802.8484,714.978,32.8,40.85,1.07
24/4/2022 11:00,237,44.25,770.445825,863.4714,33.78,38.09,1.55
24/4/2022 12:00,386.6,45,936.66465,961.1784,34.76,35.34,2.13
24/4/2022 13:00,375.1,47,896.7669,833.3643,35.74,32.59,2.74
24/4/2022 14:00,331,47,784.38875,655.0377,34.75,35.44,1.79
24/4/2022 15:00,259.9,48,603.9733,456.4188,33.75,38.29,1.12
24/4/2022 16:00,160.9,48,371.2554,301.5945,32.76,41.15,1.28
24/4/2022 17:00,74.5,46.75,176.17695,164.6636,31.55,44.34,0.94
25/4/2022 7:00,103.7,37.75,235.311675,74.4604,25.67,63.71,0.92
25/4/2022 8:00,206.7,40,465.803925,290.0743,28.36,55.42,0.39
25/4/2022 9:00,295,41.25,677.173775,534.0465,31.06,47.13,0.68
25/4/2022 10:00,353,43.25,831.13525,730.6863,33.75,38.84,1.33
25/4/2022 11:00,386,44.75,927.950325,891.0537,34.85,35.39,1.92
25/4/2022 12:00,77.33333333,46.33333333,949.8139333,1001.6472,35.96,31.94,2.54
25/4/2022 13:00,294.6666667,45.33333333,876.3870667,872.3469,37.06,28.5,3.17
25/4/2022 14:00,323,47.25,764.6608,690.5076,36.18,29.96,2.25
25/4/2022 15:00,251,48,585.3745,486.684,35.31,31.42,1.38
25/4/2022 16:00,156,48,360.67545,316.4043,34.43,32.88,0.74
25/4/2022 17:00,60,47.25,146.58909,168.1406,33.26,35,0.14
26/4/2022 7:00,56.7,36.75,122.3935175,76.596,25.96,63.81,1.14
26/4/2022 8:00,184.7,38.25,411.9796,286.9151,28.88,54.63,0.83
26/4/2022 9:00,283,40.75,647.04585,530.5158,31.81,45.44,0.88
26/4/2022 10:00,343,43.5,808.55975,649.5642,34.74,36.25,1.27
26/4/2022 11:00,375,45.75,899.368875,704.4405,34.53,36.51,1.53
26/4/2022 12:00,378,46.75,911.77355,698.6013,34.32,36.77,1.8
26/4/2022 13:00,362,47.5,872.824975,509.2701,34.12,37.04,2.06
26/4/2022 14:00,218,48,528.833575,291.273,32.57,41.56,1.63
26/4/2022 15:00,142,47,302.78445,83.82,31.01,46.09,1.28
26/4/2022 16:00,166,45.75,381.876275,180.2883,29.46,50.62,1.08
26/4/2022 17:00,48,45.75,111.7235675,210.4593,29.38,50.3,1.03
27/4/2022 7:00,97.2,36.75,218.554025,78.1701,25.64,62.03,0.93
27/4/2022 8:00,199.2,38.5,445.175925,289.0001,28.59,53.52,0.49
27/4/2022 9:00,275,40.75,631.343675,532.4223,31.54,45,0.57
27/4/2022 10:00,339,42.25,799.5918,717.4056,34.49,36.48,1.05
27/4/2022 11:00,368,44.25,877.014375,862.7856,35.55,33.61,1.85
27/4/2022 12:00,246,46,900.63725,957.3792,36.61,30.75,2.73
27/4/2022 13:00,359,47,866.499925,791.3178,37.67,27.88,3.62
27/4/2022 14:00,309,47.75,736.08755,578.6061,36.06,31.15,1.92
27/4/2022 15:00,216,48,484.713675,355.9977,34.46,34.41,0.52
27/4/2022 16:00,149,47,337.985425,323.631,32.85,37.67,1.69
27/4/2022 17:00,37,46.25,89.03355,256.1845,31.94,39.67,1.2
28/4/2022 7:00,99.1,37.5,224.388125,79.5645,26.44,56.74,0.88
28/4/2022 8:00,198.8,39.5,445.3641,290.0389,29.33,49.12,0.27
28/4/2022 9:00,285,41,654.541,531.9111,32.22,41.51,0.73
28/4/2022 10:00,342,42.5,810.17175,726.0291,35.12,33.89,1.46
28/4/2022 11:00,373,45,906.029475,884.3796,36.19,31.03,1.96
28/4/2022 12:00,380,46.75,926.502025,993.6408,37.25,28.17,2.48
28/4/2022 13:00,362,48.25,877.619925,906.7332,38.32,25.31,3.01
28/4/2022 14:00,315,49,756.50285,764.7051,37.55,26.49,1.86
28/4/2022 15:00,242,49,569.492325,590.2155,36.79,27.67,0.75
28/4/2022 16:00,101,48.25,227.95565,392.6766,36.02,28.85,0.65
28/4/2022 17:00,31,46,65.238905,216.9941,34.26,32.89,1.05
29/4/2022 7:00,105.3,37.25,232.349675,60.0674,24.77,73.59,0.83
29/4/2022 8:00,201.4,38.5,438.72815,224.0641,27.35,63.95,0.43
29/4/2022 9:00,235,40,504.7198,420.6546,29.94,54.31,0.07
29/4/2022 10:00,347,41.25,808.5925,603.7515,32.52,44.67,0.38
29/4/2022 11:00,373,42.75,896.226875,769.7814,34.08,40.25,0.95
29/4/2022 12:00,394,44.25,937.859325,901.6161,35.63,35.83,1.6
29/4/2022 13:00,323,45.25,825.66115,916.5723,37.19,31.4,2.28
29/4/2022 14:00,330,46,754.21175,874.1586,36.52,32.84,2.23
29/4/2022 15:00,95,45.75,218.29215,778.0047,35.86,34.27,2.22
29/4/2022 16:00,140,45.25,310.917825,601.5945,35.2,35.71,2.25
29/4/2022 17:00,40,45,90.6864075,407.6298,33.45,40.73,1.29
30/4/2022 7:00,0,37.75,216.835675,71.4177,24.23,79.04,0.81
30/4/2022 8:00,0,39.5,405.122725,254.6474,26.49,69.57,0.21
30/4/2022 9:00,0,41.25,530.77285,464.7978,28.76,60.1,0.69
30/4/2022 10:00,0,42.25,808.34705,592.5306,31.03,50.63,1.39
30/4/2022 11:00,0,45,909.21245,674.0808,30.78,52.57,0.34
30/4/2022 12:00,0,46.25,952.415975,706.8861,30.54,54.51,0.91
30/4/2022 13:00,0,47.75,892.21745,612.2898,30.3,56.45,2.01
30/4/2022 14:00,0,48,769.873025,481.2144,29.21,58.79,1.8
30/4/2022 15:00,0,48,513.15595,335.5998,28.12,61.13,2.18
30/4/2022 16:00,0,46.75,105.5130375,296.225,27.03,63.47,2.91
30/4/2022 17:00,0,45.5,27.190375,229.1042,26.05,68.3,1.84
1/5/2022 7:00,78.8,35.25,163.6986725,71.9033,22.34,85.66,1.01
1/5/2022 8:00,216.2,36.75,470.737975,261.9099,24.75,74.99,0.61
1/5/2022 9:00,293.8,38.5,684.374325,488.6949,27.17,64.32,0.77
1/5/2022 10:00,315.1,40.25,736.2594,680.0031,29.59,53.65,1.3
1/5/2022 11:00,376.6,41.75,911.675325,844.1073,30.96,48.02,1.62
1/5/2022 12:00,34.93333333,42.33333333,929.3810667,965.697,32.33,42.4,1.99
1/5/2022 14:00,231.2888889,42.33333333,748.2167333,888.0015,33.68,36.5,2.15
1/5/2022 15:00,256.8,44.5,589.2448,768.6888,33.66,36.22,1.97
1/5/2022 16:00,133.8,45,313.8798825,563.1993,33.64,35.94,1.84
1/5/2022 17:00,37.7,43.5,84.8523125,357.8871,31.39,44.24,1.05
2/5/2022 7:00,29.7,33.75,57.96467,69.1423,23,84.17,0.4
2/5/2022 8:00,122.3,34,238.0447,262.2899,24.68,77.72,0.4
2/5/2022 9:00,205,34.25,429.481925,500.121,26.35,71.28,0.89
2/5/2022 10:00,210,37,446.03505,640.7073,28.03,64.83,1.44
2/5/2022 11:00,171,37.75,348.745425,734.1267,28.76,60.79,1.7
2/5/2022 12:00,424,38.5,979.966525,776.4969,29.49,56.76,1.99
2/5/2022 13:00,300,40.75,704.4459,817.5822,30.22,52.72,2.29
2/5/2022 14:00,345,41.25,793.8395,807.2292,29.64,54.58,2.48
2/5/2022 15:00,211,42,503.62335,743.3877,29.06,56.44,2.76
2/5/2022 16:00,159,41.75,353.5731,592.8408,28.48,58.3,3.12
2/5/2022 17:00,72,41.25,162.2503625,415.7481,27.04,63.37,2.57
3/5/2022 7:00,14.6,34,30.528825,8.9667,21.48,87.34,0.45
3/5/2022 8:00,48.9,34.25,90.800955,37.6949,22.02,84.63,0.36
3/5/2022 9:00,222,35.25,457.924225,78.455,22.55,81.93,0.32
3/5/2022 10:00,330,37.75,735.326575,211.6486,23.08,79.22,0.34
3/5/2022 11:00,334,39.25,728.15055,377.9049,25.14,70.13,0.6
3/5/2022 12:00,307,40.25,684.317075,552.3348,27.2,61.03,1.03
3/5/2022 13:00,221,40.5,466.6631,553.0611,29.25,51.94,1.5
3/5/2022 14:00,366,40.75,856.30455,519.5652,28.36,54.7,1.54
3/5/2022 15:00,198,41.5,440.331875,455.475,27.47,57.47,1.59
3/5/2022 16:00,75,41,162.57765,361.6092,26.58,60.23,1.65
3/5/2022 17:00,23,40,50.134045,252.4941,25.74,63.64,1.09
4/5/2022 7:00,102.6,36,219.159505,77.8398,21.6,82.73,0.5
4/5/2022 8:00,229.5,37.25,508.09915,265.4977,23.55,73.79,0.51
4/5/2022 9:00,303.7,39,734.57385,485.3265,25.5,64.85,0.98
4/5/2022 10:00,326.9,40.25,780.52655,660.5682,27.44,55.91,1.54
4/5/2022 11:00,412.2,41.75,991.47085,804.7161,28.45,52.27,1.67
4/5/2022 12:00,397.1,42.75,987.739625,905.3742,29.45,48.63,1.84
4/5/2022 13:00,384.4,43.5,878.36455,831.348,30.46,44.99,2.03
4/5/2022 14:00,337.3,44,770.576725,707.3907,29.96,46.64,2
4/5/2022 15:00,276.2,45,625.23135,552.8391,29.46,48.29,2.01
4/5/2022 16:00,171.1,44.25,385.345625,364.1763,28.97,49.95,2.07
4/5/2022 17:00,68.4,43,162.77405,198.2569,27.81,54.92,1.75
5/5/2022 7:00,124.1,35.75,280.5772,65.41,22.99,75.29,0.25
5/5/2022 8:00,230.5,37.75,515.185225,220.4346,24.96,67.53,0.28
5/5/2022 9:00,277,39.25,721.760075,401.3646,26.93,59.77,0.71
5/5/2022 10:00,8,40,851.24125,601.6617,28.9,52,1.17
5/5/2022 11:00,318.5,38.75,973.584,796.5027,30.17,47.63,1.37
5/5/2022 12:00,406,42.5,990.620025,963.5466,31.43,43.25,1.58
5/5/2022 13:00,390,44,939.33215,868.1436,32.7,38.88,1.78
5/5/2022 14:00,236,45.5,545.133075,721.0284,31.72,41.56,1.93
5/5/2022 15:00,190,43.5,419.417475,545.6973,30.73,44.24,2.18
5/5/2022 16:00,76,43,182.321975,354.1746,29.75,46.93,2.48
5/5/2022 17:00,30,42.25,65.8607675,188.0476,28.53,51.53,1.79
6/5/2022 7:00,60,36.25,126.90205,82.6356,23.42,72.37,0.5
6/5/2022 8:00,218.3,37,471.253475,280.9032,25.68,64.25,0.47
6/5/2022 9:00,291,39,654.352775,517.305,27.95,56.13,0.96
6/5/2022 10:00,382,40.75,910.5789,691.5477,30.21,48,1.54
6/5/2022 11:00,359,42.75,873.995125,828.6588,30.8,46.16,1.78
6/5/2022 12:00,344,43.75,826.5531,918.0108,31.4,44.32,2.06
6/5/2022 13:00,397,44.5,964.583125,781.5159,31.99,42.47,2.36
6/5/2022 14:00,227,45.75,537.7116,599.5011,30.95,46.75,2.15
6/5/2022 15:00,156,44.75,362.721075,402.4104,29.91,51.02,1.94
6/5/2022 16:00,62,43.25,125.944725,368.37,28.86,55.3,1.73
6/5/2022 17:00,41,41.25,89.221755,294.383,27.79,59.2,1.3
7/5/2022 7:00,62.9,34.5,129.9704925,74.156,22.59,89.97,0.67
7/5/2022 8:00,205,35.75,433.663175,262.7462,23.99,84.07,0.65
7/5/2022 9:00,189.5,36.75,405.204525,500.3955,25.38,78.18,1.08
7/5/2022 10:00,226,37.75,483.9036,636.3144,26.78,72.28,1.65
7/5/2022 11:00,173.3,38.75,725.523825,724.8177,26.98,72.33,1.72
7/5/2022 12:00,303.9,40.5,783.54595,762.6183,27.17,72.37,1.87
7/5/2022 13:00,341.7,41.5,801.13005,826.6467,27.37,72.41,2.07
7/5/2022 14:00,313.1,42.75,756.41285,838.6716,28.07,67.32,1.9
7/5/2022 15:00,168.6,43,380.027025,792.4701,28.76,62.22,1.84
7/5/2022 16:00,115.1,41.5,234.5589,607.0812,29.46,57.12,1.89
7/5/2022 17:00,38.2,38.75,78.9527375,407.9928,27.92,64.59,1.59
8/5/2022 7:00,78.2,36,160.572975,27.2997,22.43,89.9,0.26
8/5/2022 8:00,183.2,36.5,402.471575,81.6802,22.83,88.28,0.35
8/5/2022 9:00,195.1,38,407.937475,137.0099,23.23,86.66,0.52
8/5/2022 10:00,273.2,39.25,616.631575,197.4769,23.63,85.04,0.72
8/5/2022 11:00,385.7333333,40.33333333,888.2569,253.4026,24.8,79.87,0.92
8/5/2022 12:00,346.7,42,813.9683,298.8426,25.97,74.69,1.13
8/5/2022 13:00,366.1,43,870.607575,424.9233,27.15,69.52,1.33
8/5/2022 14:00,356.8,43.5,812.364625,522.5595,27.11,71,1.21
8/5/2022 15:00,302.9,44.25,683.089675,571.4319,27.07,72.48,1.15
8/5/2022 16:00,153.4,43.75,362.8929,424.2201,27.03,73.96,1.15
8/5/2022 17:00,33.5,41.75,77.4307975,274.619,26.15,76.88,0.67
9/5/2022 7:00,70.5,36.25,146.229075,32.0285,22.06,94.41,0.64
9/5/2022 8:00,143.9,36.5,297.187625,136.6063,23.38,88.83,0.65
9/5/2022 9:00,217,37.75,464.4457,291.3355,24.69,83.25,0.76
9/5/2022 10:00,254,39,569.885075,489.4014,26,77.67,0.94
9/5/2022 11:00,310,40.25,697.6873,702.879,26.78,74.23,1.18
9/5/2022 12:00,371,41.5,917.665,904.1265,27.56,70.79,1.59
9/5/2022 13:00,418,43.5,1006.7314,831.4191,28.33,67.36,2.08
9/5/2022 14:00,125.3333333,44,814.07,709.1511,28.12,68.53,1.76
9/5/2022 16:00,110.6,40.25,263.696725,358.9992,27.69,70.89,1.27
9/5/2022 17:00,53,41.25,116.1584575,188.8681,26.67,75.28,0.92
10/5/2022 7:00,51.4,36,99.3680375,58.325,22.71,91.25,0.55
10/5/2022 8:00,188.4,36.25,382.187225,155.7089,23.7,86.93,0.23
10/5/2022 9:00,189,37.75,407.675625,236.2329,24.69,82.61,0.1
10/5/2022 10:00,282,38,644.198275,390.8877,25.68,78.29,0.42
10/5/2022 11:00,407,40,961.2611,555.9654,26.22,76.61,0.52
10/5/2022 12:00,195,41.75,446.689625,710.337,26.77,74.93,0.63
10/5/2022 13:00,203,41.75,400.638675,806.8914,27.31,73.26,0.73
10/5/2022 14:00,327,42,751.986175,852.2823,28.39,67.49,0.8
10/5/2022 15:00,317,43.25,731.7672,834.2112,29.47,61.72,0.88
10/5/2022 16:00,114,44,254.30325,621.6447,30.55,55.95,0.96
10/5/2022 17:00,46,42.25,97.95244,404.5908,28.87,63.32,0.94
11/5/2022 7:00,94.5,36,213.43995,36.4629,22.63,91.48,0.39
11/5/2022 8:00,159.1,37,392.734425,157.3073,24.31,84.01,0.1
11/5/2022 9:00,286,38,647.381325,338.7945,25.99,76.55,0.58
11/5/2022 10:00,380,40,914.5802,526.5537,27.67,69.09,1.07
11/5/2022 11:00,428,41.5,1038.896525,717.1776,28.61,65.28,0.9
11/5/2022 12:00,359,43.5,864.44615,887.6748,29.56,61.47,0.85
