# Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
2022-06-01,14:00:00,301.12,71.5,980.05,2.68,216.67,0,0,0,0
2022-06-01,15:00:00,300.58,73.02,980.69,2.6,216.13,0.008731,0,0,0
2022-06-01,16:00:00,300.24,74.36,980.43,2.53,214.54,0.017462,0,0,0
2022-06-01,17:00:00,299.9,75.7,980.16,2.47,212.86,0.026193,0,0,0
2022-06-01,18:00:00,299.56,77.04,979.9,2.4,211.09,0.017462,0,0,0
2022-06-01,19:00:00,299.37,77.16,979.72,2.23,220.44,0.008731,0,0,0
2022-06-01,20:00:00,299.19,77.28,979.54,2.12,231.06,0,0,0,0
2022-06-01,21:00:00,299,77.41,979.36,2.09,242.39,0,0,0,0
2022-06-01,22:00:00,299.27,77.45,979.85,2.01,234.22,0,0,0,0
2022-06-01,23:00:00,299.53,77.5,980.34,1.97,225.55,0,0,0,3.5521
2022-06-01,24:00:00,299.79,77.55,980.83,1.98,216.75,0.00283,0,0,106.4672
2022-06-02,01:00:00,301.48,70.46,980.95,2.28,219.87,0.005661,0,0,287.0234
2022-06-02,02:00:00,303.17,63.37,981.08,2.59,222.25,0.008491,0,0,496.9947
2022-06-02,03:00:00,304.87,56.28,981.21,2.9,224.13,0.010403,0,0,673.3287
2022-06-02,04:00:00,305.66,53.42,980.67,3.15,225.1,0.012315,0,0,823.1943
2022-06-02,05:00:00,306.45,50.56,980.13,3.41,225.92,0.014226,0,0,931.9815
2022-06-02,06:00:00,307.25,47.7,979.59,3.66,226.63,0.031316,0,0,827.3439
2022-06-02,07:00:00,306.17,52.48,979.14,3.73,222.68,0.048405,0,0,676.5291
2022-06-02,08:00:00,305.1,57.25,978.69,3.81,218.89,0.065495,0,0,502.7064
2022-06-02,09:00:00,304.03,62.03,978.24,3.91,215.27,0.051236,0,0,322.8102
2022-06-02,10:00:00,303.19,64.69,978.58,3.95,213.58,0.036977,0,0,168.5968
2022-06-02,11:00:00,302.35,67.35,978.92,4,211.93,0.022717,0,0,57.8947
2022-06-02,12:00:00,301.51,70.01,979.25,4.05,210.32,0.016573,0,0,6.0388
2022-06-02,13:00:00,301.17,70.71,979.8,3.98,206.99,0.010428,0,0,0
2022-06-02,14:00:00,300.82,71.41,980.35,3.91,203.54,0.004283,0,0,0
2022-06-02,15:00:00,300.48,72.11,980.9,3.87,199.99,0.002856,0,0,0
2022-06-02,16:00:00,300.28,72.82,980.74,3.61,202.16,0.001428,0,0,0
2022-06-02,17:00:00,300.08,73.52,980.58,3.36,204.66,0,0,0,0
2022-06-02,18:00:00,299.88,74.23,980.43,3.11,207.56,0,0,0,0
2022-06-02,19:00:00,299.39,76.54,980.24,2.65,204.91,0,0,0,0
2022-06-02,20:00:00,298.9,78.86,980.05,2.2,201.17,0,0,0,0
2022-06-02,21:00:00,298.42,81.17,979.86,1.76,195.52,0,0,0,0
2022-06-02,22:00:00,298.66,80.89,980.32,1.9,187.25,0,0,0,0
2022-06-02,23:00:00,298.91,80.6,980.79,2.07,180.23,0,0,0,3.2446
2022-06-02,24:00:00,299.16,80.32,981.25,2.27,174.35,0.006924,0,0,94.1418
2022-06-03,01:00:00,300.68,73.69,981.36,2.87,187.44,0.013848,0,0,250.7527
2022-06-03,02:00:00,302.2,67.06,981.47,3.57,195.71,0.020772,0,0,430.7181
2022-06-03,03:00:00,303.72,60.43,981.57,4.32,201.19,0.032064,0,0,610.674
2022-06-03,04:00:00,304.45,58.35,981.11,4.79,203.53,0.043356,0,0,776.4546
2022-06-03,05:00:00,305.19,56.27,980.65,5.27,205.44,0.054647,0,0,909.6375
2022-06-03,06:00:00,305.93,54.19,980.19,5.75,207.04,0.078066,0,0,871.3401
2022-06-03,07:00:00,305.58,55.51,979.77,5.67,210.11,0.101486,0,0,781.4745
2022-06-03,08:00:00,305.23,56.84,979.36,5.61,213.26,0.124905,0,0,651.5448
2022-06-03,09:00:00,304.88,58.16,978.95,5.57,216.47,0.105817,0,0,501.4323
2022-06-03,10:00:00,303.5,63.91,979.26,4.78,214.22,0.086729,0,0,335.9901
2022-06-03,11:00:00,302.12,69.66,979.58,4.01,211.08,0.067641,0,0,168.7749
2022-06-03,12:00:00,300.75,75.41,979.9,3.25,206.46,0.045094,0,0,17.7205
2022-06-03,13:00:00,300.31,76.99,980.72,3.11,203.61,0.022547,0,0,0
2022-06-03,14:00:00,299.88,78.58,981.53,2.97,200.49,0,0,0,0
2022-06-03,15:00:00,299.44,80.16,982.35,2.84,197.08,0.026191,0,0,0
2022-06-03,16:00:00,299.15,80.92,982.28,2.69,198.09,0.052382,0,0,0
2022-06-03,17:00:00,298.86,81.67,982.21,2.53,199.22,0.078572,0,0,0
2022-06-03,18:00:00,298.57,82.42,982.14,2.37,200.5,0.073165,0,0,0
2022-06-03,19:00:00,298.32,83.75,981.8,2.17,198.65,0.067757,0,0,0
2022-06-03,20:00:00,298.08,85.07,981.47,1.96,196.4,0.062349,0,0,0
2022-06-03,21:00:00,297.83,86.39,981.13,1.76,193.64,0.049378,0,0,0
2022-06-03,22:00:00,298.14,85.36,981.57,1.88,193.86,0.036406,0,0,0
2022-06-03,23:00:00,298.45,84.33,982.01,2.01,194.06,0.023435,0,0,3.0162
2022-06-03,24:00:00,298.76,83.3,982.45,2.13,194.24,0.015623,0,0,88.884
2022-06-04,01:00:00,300.18,76.99,982.79,2.91,205.64,0.007812,0,0,241.8887
2022-06-04,02:00:00,301.59,70.67,983.13,3.75,212.1,0,0,0,422.6346
2022-06-04,03:00:00,303.01,64.36,983.48,4.62,216.16,0.064735,0,0,580.8489
2022-06-04,04:00:00,303.56,62.39,982.89,4.81,213.3,0.12947,0,0,719.325
2022-06-04,05:00:00,304.12,60.43,982.3,5.01,210.67,0.194205,0,0,823.8624
2022-06-04,06:00:00,304.68,58.46,981.72,5.21,208.24,0.680642,0,0,773.4981
2022-06-04,07:00:00,303.94,61.48,981.16,3.9,213.85,1.167079,0,0,678.0573
2022-06-04,08:00:00,303.21,64.5,980.6,2.66,224.89,1.653516,0,0,550.6758
2022-06-04,09:00:00,302.47,67.52,980.04,1.67,251.43,1.212801,0,0,368.106
2022-06-04,10:00:00,301.64,71.43,980.34,1.74,226.1,0.772085,0,0,205.2191
2022-06-04,11:00:00,300.82,75.34,980.64,2.09,206.12,0.33137,0,0,79.8671
2022-06-04,12:00:00,300,79.25,980.93,2.62,193.01,0.221722,0,0,8.4379
2022-06-04,13:00:00,299.73,80.17,981.56,2.61,200.01,0.112074,0,0,0
2022-06-04,14:00:00,299.46,81.08,982.19,2.65,206.94,0.002426,0,0,0
2022-06-04,15:00:00,299.19,81.99,982.82,2.72,213.59,0.005572,0,0,0
2022-06-04,16:00:00,298.81,83.99,982.43,2.25,219.85,0.008717,0,0,0
2022-06-04,17:00:00,298.43,85.99,982.03,1.82,229.27,0.011863,0,0,0
2022-06-04,18:00:00,298.05,87.98,981.64,1.46,243.84,0.008313,0,0,0
2022-06-04,19:00:00,297.84,88.94,981.36,1.36,221.82,0.004763,0,0,0
2022-06-04,20:00:00,297.63,89.89,981.08,1.47,199.9,0.001213,0,0,0
2022-06-04,21:00:00,297.42,90.85,980.8,1.75,183.06,0.000809,0,0,0
2022-06-04,22:00:00,297.74,88.68,981.13,1.78,190.47,0.000404,0,0,0
2022-06-04,23:00:00,298.05,86.51,981.47,1.85,197.49,0,0,0,3.8454
2022-06-04,24:00:00,298.37,84.34,981.8,1.94,203.96,0,0,0,105.1759
2022-06-05,01:00:00,299.85,77.04,982.25,2.33,225.12,0,0,0,273.9115
2022-06-05,02:00:00,301.32,69.74,982.7,2.95,238.85,0,0,0,463.3302
2022-06-05,03:00:00,302.8,62.44,983.15,3.67,247.53,0,0,0,632.5116
2022-06-05,04:00:00,303.76,58.77,982.43,3.85,249.38,0,0,0,778.7481
2022-06-05,05:00:00,304.73,55.1,981.72,4.04,251.05,0,0,0,887.3619
2022-06-05,06:00:00,305.7,51.43,981,4.24,252.57,0.003045,0,0,840.9885
2022-06-05,07:00:00,305.49,52.48,980.22,4.32,255.59,0.00609,0,0,745.287
2022-06-05,08:00:00,305.27,53.53,979.43,4.42,258.48,0.009135,0,0,613.0305
2022-06-05,09:00:00,305.05,54.58,978.64,4.53,261.24,0.074887,0,0,466.0806
2022-06-05,10:00:00,303.31,62.2,979.18,4.04,258.21,0.140638,0,0,308.1543
2022-06-05,11:00:00,301.57,69.82,979.72,3.57,254.37,0.20639,0,0,152.661
2022-06-05,12:00:00,299.83,77.45,980.26,3.11,249.37,0.152021,0,0,16.2232
2022-06-05,13:00:00,299.6,78.34,980.81,2.9,245.39,0.097652,0,0,0
2022-06-05,14:00:00,299.37,79.23,981.37,2.7,240.79,0.043283,0,0,0
2022-06-05,15:00:00,299.14,80.12,981.92,2.52,235.5,0.028856,0,0,0
2022-06-05,16:00:00,298.76,81.39,981.62,2.64,232.24,0.014428,0,0,0
2022-06-05,17:00:00,298.39,82.67,981.33,2.76,229.26,0,0,0,0
2022-06-05,18:00:00,298.02,83.95,981.03,2.89,226.54,0,0,0,0
2022-06-05,19:00:00,297.74,84.17,980.65,2.79,229.08,0,0,0,0
2022-06-05,20:00:00,297.46,84.39,980.27,2.7,231.8,0,0,0,0
2022-06-05,21:00:00,297.18,84.61,979.89,2.61,234.71,0,0,0,0
2022-06-05,22:00:00,297.65,82.52,980.24,2.45,236.41,0,0,0,0
2022-06-05,23:00:00,298.13,80.44,980.59,2.29,238.34,0,0,0,4.3853
2022-06-05,24:00:00,298.6,78.36,980.93,2.14,240.56,0,0,0,118.517
2022-06-06,01:00:00,300.25,71.88,981.31,3.25,253.28,0,0,0,308.9295
2022-06-06,02:00:00,301.89,65.4,981.68,4.44,259.37,0,0,0,523.4367
2022-06-06,03:00:00,303.54,58.92,982.05,5.65,262.86,0,0,0,664.0122
2022-06-06,04:00:00,303.88,58.27,981.61,5.62,262.94,0,0,0,762.561
2022-06-06,05:00:00,304.21,57.62,981.17,5.59,263.01,0,0,0,813.1674
2022-06-06,06:00:00,304.55,56.97,980.73,5.55,263.09,0,0,0,829.2288
2022-06-06,07:00:00,304.59,56.82,979.92,5.53,258.99,0,0,0,794.1336
2022-06-06,08:00:00,304.64,56.67,979.11,5.54,254.89,0,0,0,709.419
2022-06-06,09:00:00,304.68,56.52,978.3,5.58,250.81,0.033569,0,0,500.2509
2022-06-06,10:00:00,303.14,62.91,978.74,4.67,248.98,0.067138,0,0,301.2837
2022-06-06,11:00:00,301.6,69.31,979.18,3.78,246.28,0.100707,0,0,132.5185
2022-06-06,12:00:00,300.06,75.7,979.63,2.9,241.92,0.068566,0,0,14.1604
2022-06-06,13:00:00,299.72,75.96,980.29,2.82,237.84,0.036424,0,0,0
2022-06-06,14:00:00,299.38,76.22,980.94,2.76,233.55,0.004283,0,0,0
2022-06-06,15:00:00,299.04,76.47,981.6,2.71,229.1,0.002856,0,0,0
2022-06-06,16:00:00,298.75,77.01,981.25,2.84,229.96,0.001428,0,0,0
2022-06-06,17:00:00,298.46,77.54,980.9,2.97,230.74,0,0,0,0
2022-06-06,18:00:00,298.16,78.08,980.55,3.1,231.45,0,0,0,0
2022-06-06,19:00:00,297.86,78.35,980.38,3.01,236.63,0,0,0,0
2022-06-06,20:00:00,297.56,78.62,980.2,2.95,242.08,0,0,0,0
2022-06-06,21:00:00,297.26,78.89,980.03,2.91,247.71,0,0,0,0
2022-06-06,22:00:00,297.5,78.57,980.38,2.91,245.44,0,0,0,0
2022-06-06,23:00:00,297.74,78.25,980.73,2.92,243.17,0,0,0,3.2114
2022-06-06,24:00:00,297.98,77.93,981.07,2.93,240.92,0,0,0,89.7396
2022-06-07,01:00:00,299.53,72.44,981.31,3.94,248,0,0,0,239.6092
2022-06-07,02:00:00,301.07,66.95,981.55,4.98,252.16,0,0,0,418.3068
2022-06-07,03:00:00,302.62,61.47,981.8,6.04,254.87,0,0,0,549.1812
2022-06-07,04:00:00,302.83,61.05,981.57,6.13,258.56,0,0,0,652.0923
2022-06-07,05:00:00,303.03,60.63,981.34,6.24,262.13,0,0,0,718.5396
2022-06-07,06:00:00,303.24,60.2,981.12,6.38,265.56,0.002856,0,0,696.0861
2022-06-07,07:00:00,303.15,60.48,980.61,6.33,260.16,0.005711,0,0,632.1561
2022-06-07,08:00:00,303.06,60.75,980.11,6.34,254.72,0.008567,0,0,534.5511
2022-06-07,09:00:00,302.96,61.02,979.61,6.4,249.35,0.005711,0,0,425.2059
2022-06-07,10:00:00,301.86,65.37,979.99,5.39,247.15,0.002856,0,0,295.7377
2022-06-07,11:00:00,300.76,69.73,980.38,4.39,243.95,0,0,0,155.7304
2022-06-07,12:00:00,299.66,74.08,980.77,3.41,238.88,0,0,0,17.4195
2022-06-07,13:00:00,299.3,75,981.4,3.16,233.4,0,0,0,0
2022-06-07,14:00:00,298.94,75.91,982.02,2.94,227.03,0,0,0,0
2022-06-07,15:00:00,298.58,76.83,982.65,2.76,219.75,0,0,0,0
2022-06-07,16:00:00,298.47,76.16,982.36,3.25,226.7,0,0,0,0
2022-06-07,17:00:00,298.37,75.49,982.07,3.77,231.79,0,0,0,0
2022-06-07,18:00:00,298.26,74.82,981.78,4.31,235.62,0,0,0,0
2022-06-07,19:00:00,298.02,74.68,981.46,4.04,234.8,0,0,0,0
2022-06-07,20:00:00,297.77,74.53,981.15,3.77,233.87,0,0,0,0
2022-06-07,21:00:00,297.53,74.39,980.84,3.51,232.8,0,0,0,0
2022-06-07,22:00:00,297.72,75.21,981.39,3.06,233.13,0,0,0,0
2022-06-07,23:00:00,297.91,76.02,981.94,2.61,233.57,0,0,0,2.7351
2022-06-07,24:00:00,298.1,76.83,982.49,2.15,234.2,0,0,0,71.8195
2022-06-08,01:00:00,299.08,72.89,982.77,2.73,247.95,0,0,0,172.0933
2022-06-08,02:00:00,300.06,68.94,983.05,3.4,256.6,0,0,0,269.8948
2022-06-08,03:00:00,301.04,65,983.34,4.13,262.31,0,0,0,379.2654
2022-06-08,04:00:00,302.43,59.63,982.73,4.69,267.23,0,0,0,478.671
2022-06-08,05:00:00,303.81,54.26,982.13,5.27,271.07,0,0,0,557.3523
2022-06-08,06:00:00,305.19,48.89,981.53,5.88,274.14,0,0,0,664.8018
2022-06-08,07:00:00,305.11,49.38,980.95,5.77,271.62,0,0,0,727.6167
2022-06-08,08:00:00,305.04,49.87,980.37,5.67,269,0,0,0,730.1715
2022-06-08,09:00:00,304.96,50.36,979.79,5.58,266.3,0,0,0,510.3168
2022-06-08,10:00:00,303.44,56.78,980.08,4.52,263.87,0,0,0,303.8619
2022-06-08,11:00:00,301.93,63.19,980.37,3.47,259.96,0,0,0,132.0074
2022-06-08,12:00:00,300.41,69.61,980.66,2.45,252.75,0,0,0,14.8345
2022-06-08,13:00:00,299.85,71.84,981.35,2.39,243.23,0,0,0,0
2022-06-08,14:00:00,299.29,74.08,982.04,2.4,233.51,0,0,0,0
2022-06-08,15:00:00,298.73,76.31,982.73,2.48,224.14,0,0,0,0
2022-06-08,16:00:00,298.48,77.05,982.2,2.49,227.46,0,0,0,0
2022-06-08,17:00:00,298.24,77.78,981.68,2.5,230.75,0,0,0,0
2022-06-08,18:00:00,297.99,78.52,981.15,2.52,234,0,0,0,0
2022-06-08,19:00:00,297.78,79.23,981.07,2.48,228,0,0,0,0
2022-06-08,20:00:00,297.57,79.94,980.99,2.47,221.87,0,0,0,0
2022-06-08,21:00:00,297.36,80.65,980.91,2.48,215.74,0,0,0,0
2022-06-08,22:00:00,297.7,80.04,981.37,2.2,215.48,0,0,0,0
2022-06-08,23:00:00,298.04,79.44,981.84,1.92,215.14,0,0,0,2.4301
2022-06-08,24:00:00,298.39,78.83,982.3,1.64,214.69,0,0,0,70.9682
2022-06-09,01:00:00,299.79,72.85,982.51,2.32,228.11,0,0,0,187.6303
2022-06-09,02:00:00,301.19,66.86,982.71,3.07,235.25,0,0,0,320.2437
2022-06-09,03:00:00,302.59,60.87,982.92,3.85,239.55,0,0,0,475.5657
2022-06-09,04:00:00,303.65,57,982.21,4.1,244.25,0,0,0,627.3342
2022-06-09,05:00:00,304.72,53.12,981.49,4.38,248.37,0,0,0,757.3821
2022-06-09,06:00:00,305.79,49.25,980.78,4.68,251.99,0,0,0,786.939
2022-06-09,07:00:00,305.52,50.56,980.25,4.74,251.67,0,0,0,767.4999
2022-06-09,08:00:00,305.26,51.87,979.71,4.79,251.36,0,0,0,698.0445
2022-06-09,09:00:00,304.99,53.18,979.18,4.84,251.06,0,0,0,531.6927
2022-06-09,10:00:00,303.61,58.23,979.49,4.19,245.73,0,0,0,352.8084
2022-06-09,11:00:00,302.24,63.28,979.8,3.58,238.52,0,0,0,176.6178
2022-06-09,12:00:00,300.86,68.32,980.11,3.06,228.63,0,0,0,19.9331
2022-06-09,13:00:00,300.56,69.08,980.74,3.02,223.29,0,0,0,0
2022-06-09,14:00:00,300.25,69.84,981.37,3.01,217.86,0,0,0,0
2022-06-09,15:00:00,299.95,70.59,981.99,3.03,212.45,0.00889,0,0,0
2022-06-09,16:00:00,299.78,71.41,981.7,2.95,217.31,0.01778,0,0,0
2022-06-09,17:00:00,299.61,72.23,981.4,2.89,222.4,0.02667,0,0,0
2022-06-09,18:00:00,299.44,73.04,981.1,2.86,227.64,0.018804,0,0,0
2022-06-09,19:00:00,298.99,74.7,980.8,2.83,226.48,0.010937,0,0,0
2022-06-09,20:00:00,298.53,76.36,980.5,2.81,225.3,0.00307,0,0,0
2022-06-09,21:00:00,298.07,78.03,980.2,2.79,224.1,0.002047,0,0,0
2022-06-09,22:00:00,298.39,77.99,980.62,2.78,222.31,0.001023,0,0,0
2022-06-09,23:00:00,298.72,77.96,981.04,2.78,220.51,0,0,0,3.809
2022-06-09,24:00:00,299.05,77.93,981.46,2.78,218.72,0,0,0,107.2928
2022-06-10,01:00:00,300.63,70.91,981.82,3.41,233.74,0,0,0,278.1918
2022-06-10,02:00:00,302.21,63.9,982.17,4.2,243.61,0,0,0,467.9358
2022-06-10,03:00:00,303.79,56.89,982.53,5.08,250.23,0,0,0,643.6797
2022-06-10,04:00:00,304.79,54,981.91,5.04,251.67,0,0,0,797.7579
2022-06-10,05:00:00,305.79,51.12,981.3,5,253.12,0,0,0,914.4291
2022-06-10,06:00:00,306.79,48.24,980.69,4.96,254.61,0.000404,0,0,842.6124
2022-06-10,07:00:00,306.23,50.78,980.12,4.96,257.4,0.000809,0,0,722.397
2022-06-10,08:00:00,305.67,53.32,979.55,4.97,260.19,0.001213,0,0,571.1943
2022-06-10,09:00:00,305.11,55.85,978.99,4.99,262.97,0.015082,0,0,424.0242
2022-06-10,10:00:00,303.65,61.13,979.41,4.04,264.88,0.02895,0,0,273.0226
2022-06-10,11:00:00,302.2,66.4,979.84,3.1,267.96,0.042819,0,0,131.9171
2022-06-10,12:00:00,300.74,71.67,980.27,2.17,273.69,0.206822,0,0,14.9472
2022-06-10,13:00:00,299.93,75.25,981.06,2.51,267.29,0.370826,0,0,0
2022-06-10,14:00:00,299.12,78.84,981.86,2.87,262.45,0.53483,0,0,0
2022-06-10,15:00:00,298.31,82.43,982.66,3.25,258.72,0.532204,0,0,0
2022-06-10,16:00:00,298.21,82.53,982.5,3.42,251.67,0.529579,0,0,0
2022-06-10,17:00:00,298.1,82.63,982.33,3.63,245.37,0.526954,0,0,0
2022-06-10,18:00:00,298,82.73,982.17,3.89,239.82,0.351303,0,0,0
2022-06-10,19:00:00,297.87,82.15,981.8,3.28,242.7,0.175651,0,0,0
2022-06-10,20:00:00,297.74,81.58,981.43,2.68,246.86,0,0,0,0
2022-06-10,21:00:00,297.6,81.01,981.05,2.11,253.35,0,0,0,0
2022-06-10,22:00:00,297.87,80.32,981.47,1.93,245.34,0,0,0,0
2022-06-10,23:00:00,298.14,79.64,981.88,1.79,235.92,0,0,0,1.9943
2022-06-10,24:00:00,298.4,78.95,982.3,1.72,225.31,0,0,0,69.3425
2022-06-11,01:00:00,299.98,71.74,982.56,2.71,242.38,0,0,0,207.4025
2022-06-11,02:00:00,301.56,64.52,982.82,3.81,249.97,0,0,0,386.2617
2022-06-11,03:00:00,303.14,57.31,983.08,4.95,254.12,0,0,0,562.6782
2022-06-11,04:00:00,303.84,55.68,982.55,5.07,255.31,0,0,0,731.3439
2022-06-11,05:00:00,304.54,54.06,982.03,5.19,256.43,0,0,0,872.6454
2022-06-11,06:00:00,305.24,52.44,981.51,5.31,257.51,0,0,0,873.9675
2022-06-11,07:00:00,305.1,52.99,980.89,5.16,255.1,0,0,0,822.1464
2022-06-11,08:00:00,304.95,53.55,980.26,5.02,252.55,0,0,0,721.6812
2022-06-11,09:00:00,304.81,54.11,979.64,4.88,249.86,0.001428,0,0,548.4096
2022-06-11,10:00:00,303.61,59.3,980.08,4.15,251.26,0.002856,0,0,363.003
2022-06-11,11:00:00,302.41,64.49,980.52,3.42,253.26,0.004283,0,0,181.3502
2022-06-11,12:00:00,301.22,69.68,980.96,2.7,256.34,0.047792,0,0,20.6227
2022-06-11,13:00:00,300.69,70.58,981.53,2.56,242.87,0.0913,0,0,0
2022-06-11,14:00:00,300.17,71.49,982.09,2.57,228.71,0.134808,0,0,0
2022-06-11,15:00:00,299.65,72.39,982.66,2.73,215.46,0.30564,0,0,0
2022-06-11,16:00:00,299.01,75.87,982.49,2.43,224.84,0.476471,0,0,0
2022-06-11,17:00:00,298.36,79.35,982.32,2.21,236.45,0.647302,0,0,0
2022-06-11,18:00:00,297.72,82.82,982.15,2.1,249.93,0.433097,0,0,0
2022-06-11,19:00:00,297.6,83.27,981.84,2.08,246.09,0.218892,0,0,0
2022-06-11,20:00:00,297.48,83.73,981.53,2.07,242.19,0.004687,0,0,0
2022-06-11,21:00:00,297.35,84.18,981.23,2.06,238.26,0.003125,0,0,0
2022-06-11,22:00:00,297.84,82.78,981.77,1.75,245.11,0.001562,0,0,0
2022-06-11,23:00:00,298.33,81.37,982.31,1.46,254.79,0,0,0,3.0188
2022-06-11,24:00:00,298.81,79.97,982.85,1.24,268.44,0,0,0,97.513
2022-06-12,01:00:00,300.5,74.07,982.92,1.88,257.85,0,0,0,281.027
2022-06-12,02:00:00,302.18,68.16,982.98,2.55,252.72,0,0,0,511.2411
2022-06-12,03:00:00,303.86,62.25,983.05,3.23,249.73,0.00601,0,0,678.2862
2022-06-12,04:00:00,304.93,57.63,982.46,3.3,250.62,0.01202,0,0,813.7032
2022-06-12,05:00:00,306.01,53.01,981.87,3.37,251.48,0.01803,0,0,905.5401
2022-06-12,06:00:00,307.08,48.38,981.28,3.43,252.31,0.031435,0,0,776.0664
2022-06-12,07:00:00,306.19,52.16,980.84,3.13,253.01,0.04484,0,0,604.5198
2022-06-12,08:00:00,305.3,55.93,980.39,2.82,253.88,0.058245,0,0,418.2426
2022-06-12,09:00:00,304.42,59.7,979.94,2.51,254.95,0.082476,0,0,270.01
2022-06-12,10:00:00,303.33,63.13,980.21,2.62,240.15,0.106707,0,0,142.3962
2022-06-12,11:00:00,302.24,66.55,980.48,2.88,227.29,0.130938,0,0,50.0967
2022-06-12,12:00:00,301.15,69.98,980.76,3.26,217,0.143579,0,0,5.7156
2022-06-12,13:00:00,300.63,71.42,981.37,3,212.96,0.156221,0,0,0
2022-06-12,14:00:00,300.11,72.85,981.99,2.75,208.17,0.168862,0,0,0
2022-06-12,15:00:00,299.59,74.28,982.61,2.52,202.46,0.236195,0,0,0
2022-06-12,16:00:00,299.22,76.17,982.49,2.27,230.09,0.303528,0,0,0
2022-06-12,17:00:00,298.84,78.05,982.36,2.59,256.89,0.370861,0,0,0
2022-06-12,18:00:00,298.47,79.93,982.24,3.32,274.89,0.247241,0,0,0
2022-06-12,19:00:00,298.11,81.44,981.89,2.53,257.21,0.12362,0,0,0
2022-06-12,20:00:00,297.76,82.95,981.54,2.15,229.27,0,0,0,0
2022-06-12,21:00:00,297.4,84.46,981.19,2.38,199.4,0,0,0,0
2022-06-12,22:00:00,297.91,82.34,981.79,2.01,207.82,0,0,0,0
2022-06-12,23:00:00,298.42,80.21,982.39,1.69,219.69,0,0,0,3.7078
2022-06-12,24:00:00,298.93,78.08,982.99,1.48,235.83,0,0,0,111.1193
2022-06-13,01:00:00,300.86,69.73,983.04,2.23,250.55,0,0,0,304.1631
2022-06-13,02:00:00,302.79,61.39,983.08,3.04,257.68,0,0,0,539.7861
2022-06-13,03:00:00,304.72,53.04,983.13,3.88,261.77,0.000809,0,0,715.9011
2022-06-13,04:00:00,305.62,50.27,982.38,3.83,259.39,0.001617,0,0,858.1338
2022-06-13,05:00:00,306.52,47.51,981.63,3.78,256.96,0.002426,0,0,954.1095
2022-06-13,06:00:00,307.43,44.74,980.88,3.74,254.47,0.003449,0,0,920.4948
2022-06-13,07:00:00,307.18,45.54,980.19,3.78,247.21,0.004473,0,0,832.2525
2022-06-13,08:00:00,306.94,46.34,979.49,3.87,240.2,0.005496,0,0,700.491
2022-06-13,09:00:00,306.69,47.14,978.8,4.02,233.62,0.004473,0,0,476.4099
2022-06-13,10:00:00,305.02,54.14,979.21,3.66,227.42,0.003449,0,0,272.9963
2022-06-13,11:00:00,303.34,61.14,979.62,3.34,219.94,0.002426,0,0,112.187
2022-06-13,12:00:00,301.67,68.14,980.03,3.09,211.1,0.006595,0,0,13.3426
2022-06-13,13:00:00,301.14,69.64,980.65,2.94,211.53,0.010764,0,0,0
2022-06-13,14:00:00,300.61,71.14,981.28,2.78,212,0.014933,0,0,0
2022-06-13,15:00:00,300.09,72.65,981.9,2.62,212.53,0.011788,0,0,0
2022-06-13,16:00:00,299.69,74.88,981.58,2.5,213.54,0.008642,0,0,0
2022-06-13,17:00:00,299.29,77.11,981.25,2.38,214.64,0.005496,0,0,0
2022-06-13,18:00:00,298.89,79.34,980.93,2.27,215.87,0.003664,0,0,0
2022-06-13,19:00:00,298.62,80.67,980.82,2.24,210.96,0.001832,0,0,0
2022-06-13,20:00:00,298.35,82,980.7,2.22,205.97,0,0,0,0
2022-06-13,21:00:00,298.07,83.32,980.58,2.23,200.94,0,0,0,0
2022-06-13,22:00:00,298.48,81.55,981.03,1.88,201.83,0,0,0,0
2022-06-13,23:00:00,298.89,79.78,981.47,1.54,203.11,0,0,0,3.0459
2022-06-13,24:00:00,299.29,78.01,981.92,1.19,205.14,0,0,0,102.0744
2022-06-14,01:00:00,301.07,70.45,982.17,1.44,213.15,0,0,0,286.4674
2022-06-14,02:00:00,302.86,62.9,982.41,1.71,218.74,0,0,0,509.5644
2022-06-14,03:00:00,304.64,55.35,982.66,1.98,222.79,0,0,0,671.5155
2022-06-14,04:00:00,305.42,52.24,982.1,2.13,216.77,0,0,0,800.1171
2022-06-14,05:00:00,306.2,49.14,981.55,2.3,211.58,0,0,0,884.5857
2022-06-14,06:00:00,306.98,46.04,981,2.48,207.12,0.019369,0,0,791.9319
2022-06-14,07:00:00,306.1,50.05,980.46,2.78,215.7,0.038738,0,0,654.651
2022-06-14,08:00:00,305.23,54.05,979.93,3.12,222.51,0.058107,0,0,493.7016
2022-06-14,09:00:00,304.36,58.06,979.4,3.5,227.9,0.041514,0,0,299.2942
2022-06-14,10:00:00,303.46,61.6,979.75,3.29,220.54,0.02492,0,0,140.3741
2022-06-14,11:00:00,302.55,65.15,980.09,3.13,212.3,0.008326,0,0,36.6033
2022-06-14,12:00:00,301.65,68.69,980.43,3.05,203.41,0.045073,0,0,4.3643
2022-06-14,13:00:00,301.2,70,981.07,2.78,205.58,0.08182,0,0,0
2022-06-14,14:00:00,300.75,71.31,981.7,2.51,208.23,0.118567,0,0,0
2022-06-14,15:00:00,300.31,72.61,982.33,2.25,211.49,0.09247,0,0,0
2022-06-14,16:00:00,299.96,73.71,982.02,2.23,208.8,0.066373,0,0,0
